bucket,k6_reqs,k6_fail_pct,k6_p50_ms,k6_p90_ms,k6_p95_ms,k6_p99_ms,k6_max_ms,k6_rps,CPU_Consumption_by_Service_Total_mcore__compose-post,CPU_Consumption_by_Service_Total_mcore__text-service,CPU_Consumption_by_Service_Total_mcore__user-mention-service,Replicas_per_Service__compose-post,Replicas_per_Service__text-service,Replicas_per_Service__user-mention-service,Combined_CPU_Utilization_Child__Parent__text-service__compose-post,Combined_CPU_Utilization_Child__Parent__user-mention__text-service,Combined_CPU_Utilization_Child__Parent__HPA_parent_threshold_text-service,Combined_CPU_Utilization_Child__Parent__HPA_parent_threshold_user-mention,Combined_CPU_Utilization_Child__Parent__HPA_self-CPU_threshold_50,CPU_Utilization_per_Service__compose-post-service,CPU_Utilization_per_Service__text-service,CPU_Utilization_per_Service__user-mention-service,CPU_Utilization_per_Service__HPA_threshold_compose-post,Memory_Usage_per_Service_MB__compose-post,Memory_Usage_per_Service_MB__text-service,Memory_Usage_per_Service_MB__user-mention-service,Memory_Usage_Percentage_per_Service___compose-post,Memory_Usage_Percentage_per_Service___text-service,Memory_Usage_Percentage_per_Service___user-mention-service
35,1.963774492249623,0.14739390103501052,130.7143646180056,577.6692148213881,688.6140591908058,935.8846213357496,1247.539354718687,0.19637744922496295,3.2666828298343953,1.1798037833772352,1.1834761047141833,0.4522025867763026,0.0,0.0,6.34773453104623,3.5030971365841825,0.0,0.0,0.0,8.035584509927803,4.386444235949532,2.7219673611468487,0.0,2.053836332836389,0.35619340276284567,0.13097088657936623,0.3064982264488425,0.13913804795423662,0.051160502570064915
36,2.5418295450123,0.0520111457264536,99.69344165201719,521.7129061086398,628.8290326782108,795.6591100733494,1163.7149026540494,0.2541829545012306,3.5108776743442514,1.189143578002582,1.0896289377198378,0.4522025867763026,0.0,0.0,5.919412625231391,3.3308832686209593,0.0,0.0,0.0,7.740701666052573,3.9455161459662396,2.830636843157496,0.0,2.077075650515104,0.356338365091661,0.13543265284091902,0.30737271848433384,0.1391946738639301,0.05290338001598393
37,1.4030644117750841,0.0,139.3327991222147,521.3904263830119,609.1943050621021,786.5659122875753,850.214031400372,0.14030644117750737,3.356651383378094,1.1533073712606685,1.2011549234786476,0.4522025867763026,0.0,0.0,5.8350060532293115,3.3084611476385244,0.0,0.0,0.0,7.453579819494754,4.002392793663958,2.769591454827319,0.0,2.03604967178494,0.33651955575902753,0.14062468699885042,0.3024638605375256,0.1314529514683701,0.054931518358925936
38,2.412441044848927,0.0,163.3938887559942,484.418708141625,575.1121666537905,717.3829814467895,814.3484505914997,0.24124410448489417,3.536921666416656,1.2675062637635164,1.1395647297581073,0.4522025867763026,0.0,0.0,5.164613287090841,3.034388866238957,0.0,0.0,0.0,6.669503069328449,3.5381630491948046,2.6265203489898905,0.0,1.9906123359571244,0.34349744362136686,0.12697985726934577,0.292775448310739,0.13417868891459642,0.04960150674583825
39,3.0533714027410643,0.10436559934549106,88.48641348607593,559.148961910707,624.5876159775632,794.6708987550346,922.2072609752163,0.30533714027410624,3.7301633069405806,1.2511617690490602,1.2098223597412243,0.4522025867763026,0.0,0.0,4.834164705735842,2.4267005629363902,0.0,0.0,0.0,6.486121239431007,3.270724716782848,1.76283699032164,0.0,2.0987044789926013,0.34971240178157215,0.14351443037814296,0.29941172103182373,0.13660640694592655,0.056060324366462064
40,1.3865193462176921,0.0,112.74239031076978,373.8125853955826,448.1534651609101,677.9640477641354,805.7578155117603,0.1386519346217685,4.442006574726289,1.5000993705593126,1.238376263054488,0.4522025867763026,0.0,0.0,4.231167052831846,2.262460275787178,0.0,0.0,0.0,5.798651247087022,2.625216759041552,2.151533035790016,0.0,2.073765064962508,0.3509179761225129,0.1436814160505256,0.29456681988928907,0.13707733442285655,0.05612555314473663
41,3.216543773393092,0.0,81.34369766695528,309.9966367710763,409.60863866572134,539.477850220853,610.4152900340896,0.32165437733930863,4.638811426757897,1.6454615508947978,1.1888691213826597,0.4522025867763026,0.0,0.0,3.8210829970018163,1.873854457340732,0.0,0.0,0.0,5.2812204070901885,2.6668459187098823,1.3927310711984204,0.0,1.9477475652467593,0.3571420967177794,0.14833875658852583,0.26440476352981734,0.13950863153038262,0.05794482679239303
42,0.3038218101251095,0.0,86.91562157018178,291.9090008593326,312.5111296273143,388.56811889276895,456.1122464007607,0.030382181012511084,4.943422129842428,1.7094855148992996,1.3542367844414662,0.4522025867763026,0.0,0.0,3.4659002991926933,1.4127541326387643,0.0,0.0,0.0,4.991597135761464,1.7584511125256221,1.4120404494973098,0.0,1.9224499982450984,0.35300561571728506,0.14681486489721546,0.26103322058675676,0.13789281863956454,0.05734955660047487
43,3.020337050303466,0.0,0.17559495187350202,155.30374691238174,201.87372354530393,273.46250261948626,442.16541200662056,0.3020337050303477,5.185440332094968,1.9147992034442705,1.3570856357896464,0.4522025867763026,0.0,0.0,3.098017277674928,1.075438227281201,0.0,0.0,0.0,4.709686684505019,1.434453444843868,1.041634308571623,0.0,1.8370287067396072,0.34426771183464033,0.14947341039475542,0.24484994939308785,0.13447957493540638,0.058388050935451484
44,0.42290206176626194,0.0,0.13617081397579586,4.60816705290656,10.009753111829298,28.423756631194433,48.81173212507457,0.042290206176625544,5.578704557410513,1.9767290875730454,1.4168464197089288,0.4522025867763026,0.0,0.0,2.8977608337734715,1.0309844094132277,0.0,0.0,0.0,4.514715735580456,1.4175728953445146,0.9385829959468072,0.0,1.830181793808314,0.32958859174441707,0.13058139665298005,0.2405186816308572,0.12874554365016286,0.051008358067570404
45,0.3499084129252995,0.0,0.12303436630888233,3.1428031278267317,8.253973270489151,16.577325075283714,37.64208302201886,0.03499084129252874,5.38592667154769,2.061440406264495,1.328727237079456,0.4522025867763026,0.0,0.0,2.8072169938217724,0.8474371945520555,0.0,0.0,0.0,4.318915015407454,1.1355323755484892,0.8486056312753485,0.0,1.6781407997630895,0.3308377724354447,0.14549189690427314,0.2039367066965525,0.12923350485759558,0.05683277222823175
46,0.26674678283691916,0.0,0.1289431880604765,3.6067525016079847,9.657605870687233,16.811457794551757,41.64530835939408,0.026674678283692858,5.633162984123376,2.059929548307237,1.4035376342485522,0.4522025867763026,0.0,0.0,2.6087563157108136,0.7462792669750564,0.0,0.0,0.0,4.305488845531865,0.9494895194954746,1.024241810920032,0.0,1.6328429042253827,0.352037995304087,0.13602642789882444,0.20118884131144274,0.13751484191565896,0.05313532339797832
47,0.2761920550668514,0.0,0.13038846879035018,2.779394790889166,10.49248297063355,25.726688432474365,54.0037671898192,0.02761920550668589,5.521717735004987,1.9567032667666597,1.4570026537456633,0.4522025867763026,0.0,0.0,2.6190439795224068,0.7215231111193455,0.0,0.0,0.0,4.283268609481265,0.8388219876564413,0.9644017161568714,0.0,1.636215600443846,0.34940688352805216,0.14041339135836148,0.19878915601515176,0.13648706387814538,0.05484898099935999
48,0.2264554068289198,0.0,0.11803857801099774,2.623173608623746,6.102888157402244,13.272498707299544,26.478440807111074,0.022645540682891905,5.69476147501743,2.0768576294487846,1.4187963363049767,0.4522025867763026,0.0,0.0,2.5999426353763777,0.7014411310141972,0.0,0.0,0.0,4.153255960551866,0.8825310382847986,0.9324039230386669,0.0,1.6623473709790262,0.35957546873043966,0.14797221167565572,0.20249984112094224,0.1404591674728279,0.057801645185803066
49,0.22645540682891915,0.0,0.12320735552829765,3.385741152254791,14.112769190231814,38.043737361254834,50.86450425353525,0.022645540682892235,5.942774599265623,2.160928187365585,1.5865962401620555,0.4522025867763026,0.0,0.0,2.5537279014649554,0.6767331341532264,0.0,0.0,0.0,4.170634152404269,0.8081053567990473,0.891512289583297,0.0,1.6914849393178994,0.3494504393826264,0.14103672366399858,0.21784648571983467,0.13650407788383834,0.055092470181249326
50,0.22645540682891935,0.0,0.1063697492999936,4.443958219166564,7.112213357486704,13.73332335957652,23.420614476193784,0.022645540682892266,5.6369329493212215,2.2152995078631292,1.4961519184339789,0.4522025867763026,0.0,0.0,2.6028429079651008,0.697570880228904,0.0,0.0,0.0,4.198244921120739,0.9610938760415534,0.9548681564998512,0.0,1.691530289187362,0.33807083645626657,0.13681226054631337,0.2156725017480826,0.13205892049072906,0.05344228927590357
51,0.4229020617662702,0.0,0.10056750935711473,3.4997465841747637,7.472550635235227,17.32534983178887,22.74206157615568,0.04229020617662609,5.842491993305801,2.221998972847283,1.3878541967579792,0.4522025867763026,0.0,0.0,2.710308299204714,0.6441733268830255,0.0,0.0,0.0,4.241985666242453,0.7408189475432239,0.9329855545246714,0.0,1.663439788156003,0.3310275411847729,0.14706552055840408,0.20136271379668802,0.12930763327530193,0.05744746896812658
52,0.38894993415868817,0.0,0.13081130404317853,3.627666283906703,9.202633002425399,21.09249829107487,34.78426752490302,0.03889499341586974,5.615639391179981,2.1323222973938565,1.4602822980139598,0.4522025867763026,0.0,0.0,2.6347030125431377,0.7465373326947847,0.0,0.0,0.0,4.356802083827395,0.9612542983864277,0.9387773831753703,0.0,1.6767905771839686,0.37246819734085834,0.1368199816956606,0.20306995655152324,0.14549538958627278,0.05344530534986746
53,0.3038218101251012,0.0,0.11231905500604629,2.5704724351712946,7.094171429652976,16.726101779031826,27.676197877663157,0.030382181012510355,5.3114181580527875,2.1437221206664003,1.3353632022324589,0.4522025867763026,0.0,0.0,2.7214706749483617,0.6085919567807225,0.0,0.0,0.0,4.409047939821174,0.9034847958105988,0.754525971113165,0.0,1.6692026778486047,0.34649323347989897,0.13632742186744698,0.20844276540222817,0.13534891932808552,0.05325289916697142
54,0.3349320635285423,0.0,0.1009941461915053,2.736200472922984,7.1805339069364456,20.98672295043053,37.87040925780469,0.033493206352854965,5.048781667147089,1.8552638254535,1.2999850673761422,0.4522025867763026,0.0,0.0,2.669963864853224,0.8003071920593259,0.0,0.0,0.0,4.32415890169292,1.0451328038978944,0.9624822057045024,0.0,1.6712767133162991,0.3356829120424134,0.1435051609523224,0.20457864284269667,0.13112613751656774,0.05605670349700092
55,0.2667467828369198,0.0,0.12164745523180663,2.760694180703838,6.63888437872888,20.321072174401124,53.72625220831143,0.026674678283692042,4.638478549610272,1.784803621591452,1.2119993902217394,0.4522025867763026,0.0,0.0,2.632929326728693,0.7245672567638782,0.0,0.0,0.0,4.278204840523469,1.0814313403329174,0.9037612835759893,0.0,1.6866990814310812,0.34676039175522827,0.14969459155455514,0.205050967791486,0.13545327802938603,0.058474449825998094
56,0.35716117169157297,0.0,0.11848916675321675,2.6181465321147313,7.3537665537359596,22.166629870405636,40.84188057472404,0.035716117169159775,4.103502272572924,1.6736810762074497,1.2045202571912978,0.4522025867763026,0.0,0.0,2.762737269516203,0.7582622046945744,0.0,0.0,0.0,4.444785934653434,0.9261267789896908,1.0980465540657611,0.0,1.703879684477767,0.3486385148545179,0.15848385018229708,0.205787288754377,0.1361869198650461,0.061907753977459776
57,0.22645540682891915,0.0,0.10370201642191816,3.748335772583247,6.39660551017103,13.946783696260809,30.17442814682924,0.022645540682892238,3.8245662814929733,1.4497222563348946,0.9873011974049064,0.4522025867763026,0.0,0.0,2.718933760422535,0.6689666675493708,0.0,0.0,0.0,4.454893794092859,0.8528456050500204,0.9021805511998626,0.0,1.6932312094987167,0.33744628420822254,0.14300696861793924,0.20950240449226698,0.13181495476883695,0.05586209711638248
58,0.1581138830084105,0.0,0.13349826620446967,3.2089805002439444,8.523157974306812,14.997278987028386,26.328838556166282,0.015811388300843048,3.272920019664623,1.2448891587867965,0.8915671997995418,0.4522025867763026,0.0,0.0,2.6768126040982665,0.6249614984066878,0.0,0.0,0.0,4.3283987064099145,0.9618123762449865,0.9643629092697997,0.0,1.7158555235709112,0.3466359175262797,0.12478066788770036,0.21242374395415645,0.13540465528370302,0.04874244839363301
59,0.0,0.0,0.13403793125564223,3.3906867340988116,8.455616465184526,23.680762914467582,49.16628792372312,0.0,2.8091077786592153,1.06175120052887,0.7804194256384602,0.4522025867763026,0.0,0.0,2.5619491751190115,0.6338464796904104,0.0,0.0,0.0,4.204580348402327,0.9721332947058849,0.7311086271747372,0.0,1.6642439277103724,0.35030490882463317,0.12986317433351444,0.20173869196077124,0.13683785500962234,0.05072780247402909
60,0.0,0.0,0.11686774558496836,3.5731721293246035,6.665579587517929,17.966732965671074,40.9494479053838,0.0,2.3655300178517966,0.8767910285766367,0.6964284461082259,0.4522025867763026,0.0,0.0,2.714566800126098,0.487757692663052,0.0,0.0,0.0,4.3615968820520825,0.6373683102753295,0.7736358722272701,0.0,1.6778222927631887,0.3392228656111798,0.1284358525847306,0.20355185365290962,0.1325089318793671,0.050170254915910435
61,0.0,0.0,0.11636089565931722,2.9939450588961978,5.522196663395624,21.367990526158557,42.728995906223076,0.0,2.030395586770571,0.7134048604333743,0.5739293749651858,0.4522025867763026,0.0,0.0,2.5460077443476825,0.7476281276256458,0.0,0.0,0.0,4.257295419870267,1.1104248193107051,0.9460395720505111,0.0,1.686625895662237,0.3259386941423843,0.15214455125813436,0.20822124254631802,0.12731980239936885,0.05943146533520871
62,0.0,0.11663613764176435,0.12058210664567735,1.1339065513742133,5.882937176388083,15.720832351750385,29.440223189440733,0.0,1.7960749875239732,0.7448233272694565,0.558775194984144,0.4522025867763026,0.0,0.0,2.761428901308425,0.5203514016561325,0.0,0.0,0.0,4.378092436755918,0.8749633473378143,0.9021860665366479,0.0,1.678623262939517,0.3187335885158908,0.14202717383778482,0.20751867418797848,0.12450530801401977,0.05547936478038472
63,0.3571611716915781,0.0,0.12838567840969092,2.98302874701363,6.653799268398838,25.310603937847524,36.65799220268219,0.035716117169158366,1.5795394773273028,0.6014815062799215,0.5528104379234845,0.4522025867763026,0.0,0.0,2.638706127454076,0.7174284488217284,0.0,0.0,0.0,4.239723969416731,0.8769166419698918,0.9634114093547461,0.0,1.6135920563819939,0.3264808160439008,0.15122064026205553,0.23304278892454947,0.12753156876714883,0.05907056260236544
64,0.3571611716915781,0.05270462766947299,0.11205657292320988,4.838634592986093,9.003982772825951,22.923606622982586,36.75180984937662,0.035716117169158366,1.4665659317999438,0.544258450611923,0.49966274560037066,0.4830458915396479,0.0,0.0,2.7983170015639858,0.5978426075845984,0.0,0.0,0.0,4.492743662577645,0.8026905535725597,0.8271365303181302,0.0,1.641937501436389,0.33956616682174773,0.15269531775271222,0.1976870777760133,0.1326430339147452,0.059646608497153246
65,0.26674678283692,0.0,0.1343458346330227,6.394751305275637,29.937614928316343,122.09742455562647,153.90907379694897,0.02667467828369207,1.4284611508586722,0.5118117858614432,0.5441480473291719,0.505736325340815,0.0,0.0,2.8260677121730073,0.6637215757030936,0.0,0.0,0.0,4.557794306231636,0.9420744554970962,0.8121556249418811,0.0,1.6146392413762405,0.33291907366938384,0.151476952421429,0.24157677268585598,0.13004651315210305,0.059170684539620634
66,0.39223227027636826,0.0,2.699385254558956,23.96590405202438,34.205780627540044,58.74275473843486,61.98133725914792,0.03922322702763767,1.218342574146703,0.5299650215699812,0.5211827094198807,0.48304589153964805,0.0,0.0,2.8589963957193474,0.6815798354493526,0.0,0.0,0.0,4.566924303011699,1.0014391937432725,0.7894912716345637,0.0,1.4311166383602425,0.33994296037050636,0.14793449561668987,0.3209711786641459,0.13279021889472908,0.05778691235026936
67,0.6155047959570699,0.0,0.12005900739449342,11.412157525246059,21.355492885823825,52.22091701646843,83.28791102318414,0.061550479595706795,1.3353888959571145,0.4590704874100184,0.5895896377118381,0.40509574683346666,0.0,0.0,2.332369969530465,0.4668849030812127,0.0,0.0,0.0,3.7968505933067247,0.7744220410056909,0.6963849757580353,0.0,1.3502093117538756,0.35907433902607866,0.15949158391249765,0.2676711083698078,0.14026341368206185,0.0623013999658194
68,0.5256253906367607,0.0,0.14493823879848355,23.423750323052747,30.264685220817693,53.66226174099997,87.37778579480639,0.05256253906367705,1.0716762833780176,0.5225312935142602,0.4684419908167086,0.38480764425479264,0.0,0.0,2.2431652319355395,0.6872612497216563,0.0,0.0,0.0,3.579729500169051,0.8949978161449555,0.9609244558996773,0.0,1.291435294178479,0.3353855683037917,0.14858078521110776,0.28714601372318715,0.13100998761866858,0.05803936922308902
69,0.5723321610429501,0.0,0.14675757499139994,11.731752192449251,17.880655616421855,33.6399361178496,52.539738754510665,0.05723321610429574,1.1664932889092305,0.39253494472042516,0.6266437139552807,0.3349320635285418,0.0,0.0,1.9894929687917524,0.7067393405300716,0.0,0.0,0.0,3.1893270370640585,0.8843215150718264,1.0897032799983486,0.0,1.2951928911702846,0.3479423205410308,0.12602211165337562,0.26515720072338755,0.1359149689613402,0.04922738736459996
70,0.49613893835683903,0.0,0.1657832906986648,23.62293350009235,29.993074600646246,50.89694842332656,67.28452862569506,0.04961389383568355,0.9390209324039094,0.613060884839078,0.5564333447208056,0.3038218101251,0.0,0.0,1.9342130078096567,0.8114026246948269,0.0,0.0,0.0,2.990427906974455,1.0679252663582364,0.8417012294743935,0.0,1.2145421005493329,0.34662237275635766,0.13652702330472105,0.2633096162640117,0.13539936435795222,0.05333086847840674
71,0.49613893835683337,0.0,0.12423187854313582,5.106246400068129,11.61899432796561,21.924944897384712,40.256078927572375,0.04961389383568324,0.9417536788564989,0.4502573825863486,0.5978626487399781,0.26674678283691855,0.0,0.0,1.7223694796136269,0.7465793738577835,0.0,0.0,0.0,2.654284796802209,0.9945823242134855,1.045729599897774,0.0,1.1328377081564724,0.31854994505157697,0.13277091961995954,0.2724633412542929,0.1244335722857723,0.05186364047654668
72,20.80432339190275,0.0,0.15349369063990526,13.484988778904054,24.163857418324067,53.00624062463343,92.70552154204115,2.080432339190275,1.0180602578195168,0.6200841798515466,0.5471447413038736,0.26674678283691855,0.0,0.0,1.6212648936567111,0.6838749607324732,0.0,0.0,0.0,2.6380216605311366,1.059374011157644,0.8957055375638148,0.0,1.1222012432571815,0.32320990614380485,0.1383394665046403,0.2696928559910645,0.1262538695874238,0.05403885410337506
73,29.94172759347815,0.0,0.16491442784845062,0.20317130113777335,1.8197222439117036,12.191757674895943,21.174671833902458,2.9941727593478156,0.9478305600945677,0.5493699365823052,0.4631505707151257,0.26674678283691855,0.0,0.0,1.7345700679140292,0.6579460251652113,0.0,0.0,0.0,2.6946084813798477,1.0645360251700517,0.7886497236869224,0.0,1.117473721173073,0.34088564717290853,0.12758521912980228,0.2904258747982754,0.13315845592691733,0.04983797622257895
74,29.785515323340018,0.0,0.20053193981183798,0.36371574321638955,0.8271175278385327,16.780047434992827,32.5180476093956,2.978551532334002,1.049873312747986,0.597636209046397,0.7033176276058641,0.22072142786315238,0.0,0.0,1.4918816755249222,0.6472123781398597,0.0,0.0,0.0,2.198513919131047,0.8085845893072788,0.8473594593520782,0.0,1.1078047583903672,0.3292001996267543,0.15268080804740541,0.2623527371548201,0.12859382797920085,0.05964094064351767
